ID,Name,Type1,Type2,Stat Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Pokedex Entry,Images
933,Naclstack,Rock, ,355,60,60,100,35,65,35,9,This Pokemon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/933.png
934,Garganacl,Rock, ,500,100,100,130,45,90,35,9,Garganacl will rub its fingertips together and sprinkle injured Pokemon with salt. Even severe wounds will promptly heal afterward.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/934.png
935,Charcadet,Fire, ,255,40,50,40,50,40,35,9,Burnt charcoal came to life and became a Pokemon. Possessing a fiery fighting spirit Charcadet will battle even tough opponents.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/935.png
936,Armarouge,Fire,Psychic,525,85,60,100,125,80,75,9,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokemon is incredibly loyal.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/936.png
937,Ceruledge,Fire,Ghost,525,75,125,80,60,100,85,9,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokemon is incredibly loyal.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/937.png
938,Tadbulb,Electric, ,272,61,31,41,59,35,45,9,Tadbulb shakes its tail to generate electricity. If it senses danger it will make its head blink on and off to alert its allies.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/938.png
939,Bellibolt,Electric, ,495,109,64,91,103,83,45,9,When this Pokemon expands and contracts its wobbly body the belly-button dynamo in its stomach produces a huge amount of electricity.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/939.png
940,Wattrel,Electric,Flying,280,40,40,35,55,40,70,9,When its wings catch the wind the bones within produce electricity. This Pokemon dives into the ocean catching prey by electrocuting them.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/940.png
941,Kilowattrel,Electric,Flying,490,70,70,60,105,60,125,9,Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind this Pokemon can fly over 430 miles in a day.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/941.png
942,Maschiff,Dark, ,340,60,78,60,40,51,51,9,It always scowls in an attempt to make opponents take it seriously but even crying children will burst into laughter when they see Maschiff’s face.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/942.png
943,Mabosstiff,Dark, ,505,80,120,90,60,70,85,9,This Pokemon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/943.png
944,Shroodle,Poison,Normal,290,40,65,35,40,35,75,9,Though usually a mellow Pokemon it will sink its sharp poison-soaked front teeth into any that anger it causing paralysis in the object of its ire.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/944.png
945,Grafaiai,Poison,Normal,485,63,95,65,80,72,110,9,The color of the poisonous saliva depends on what the Pokemon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/945.png
946,Bramblin,Grass,Ghost,275,40,65,30,45,35,60,9,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokemon.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/946.png
947,Brambleghast,Grass,Ghost,480,55,115,70,80,70,90,9,It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs it expels the prey and discards it.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/947.png
948,Toedscool,Ground,Grass,335,40,40,35,50,100,70,9,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/948.png
949,Toedscruel,Ground,Grass,515,80,70,65,80,120,100,9,These Pokemon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/949.png
950,Klawf,Rock, ,450,70,100,115,35,55,75,9,Klawf hangs upside-down from cliffs waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/950.png
951,Capsakid,Grass, ,304,50,62,40,62,40,50,9,The more sunlight this Pokemon bathes in the more spicy chemicals are produced by its body and thus the spicier its moves become.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/951.png
952,Scovillain,Grass,Fire,486,65,108,65,108,65,75,9,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/952.png
953,Rellor,Bug, ,270,41,50,60,31,58,30,9,This Pokemon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/953.png
954,Rabsca,Bug,Psychic,470,75,50,85,115,100,45,9,The body that supports the ball barely moves. Therefore it is thought that the true body of this Pokemon is actually inside the ball.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/954.png
955,Flittle,Psychic, ,255,30,35,30,55,30,75,9,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokemon’s belly.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/955.png
956,Espathra,Psychic, ,481,95,60,60,101,60,105,9,It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance it has a vicious temperament.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/956.png
957,Tinkatink,Fairy,Steel,297,50,45,45,35,64,58,9,It swings its handmade hammer around to protect itself but the hammer is often stolen by Pokemon that eat metal.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/957.png
958,Tinkatuff,Fairy,Steel,380,65,55,55,45,82,78,9,This Pokemon will attack groups of Pawniard and Bisharp gathering metal from them in order to create a large and sturdy hammer.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/958.png
959,Tinkaton,Fairy,Steel,506,85,75,77,70,105,94,9,This intelligent Pokemon has a very daring disposition. It knocks rocks into the sky with its hammer aiming for flying Corviknight.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/959.png
960,Wiglett,Water, ,245,10,55,25,35,25,95,9,This Pokemon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/960.png
961,Wugtrio,Water, ,425,35,100,50,50,70,120,9,It has a vicious temperament contrary to what its appearance may suggest. It wraps its long bodies around prey then drags the prey into its den.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/961.png
962,Bombirdier,Flying,Dark,485,70,103,85,60,85,82,9,It gathers things up in an apron made from shed feathers added to the Pokemon’s chest feathers then drops those things from high places for fun.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/962.png
963,Finizen,Water, ,315,70,45,40,45,40,75,9,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/963.png
964,Palafin,Water, ,650,100,160,97,106,87,100,9,This Pokemon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/964.png
965,Varoom,Steel,Poison,300,45,70,63,30,45,47,9,It is said that this Pokemon was born when an unknown poison Pokemon entered and inspirited an engine left at a scrap-processing factory.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/965.png
966,Revavroom,Steel,Poison,500,80,119,90,54,67,90,9,It creates a gas out of poison and minerals from rocks. It then detonates the gas in its cylinders—now numbering eight—to generate energy.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/966.png
967,Cyclizar,Dragon,Normal,501,70,95,65,85,65,121,9,Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10000-year-old murals.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/967.png
968,Orthworm,Steel, ,480,70,85,145,60,55,65,9,When attacked this Pokemon will wield the tendrils on its body like fists and pelt the opponent with a storm of punches.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/968.png
969,Glimmet,Rock,Poison,350,48,35,42,105,60,60,9,It absorbs nutrients from cave walls. The petals it wears are made of crystallized poison.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/969.png
970,Glimmora,Rock,Poison,525,83,55,90,130,81,86,9,When this Pokemon detects danger it will open up its crystalline petals and fire beams from its conical body.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/970.png
971,Greavard,Ghost, ,290,50,61,60,30,55,34,9,It is said that a dog Pokemon that died in the wild without ever interacting with a human was reborn as this Pokemon.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/971.png
972,Houndstone,Ghost, ,488,72,101,100,50,97,68,9,Houndstone spends most of its time sleeping in graveyards. Among all the dog Pokemon this one is most loyal to its master.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/972.png
973,Flamigo,Flying,Fighting,500,82,115,74,75,64,90,9,This Pokemon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/973.png
974,Cetoddle,Ice, ,334,108,68,45,30,40,43,9,This species left the ocean and began living on land a very long time ago. It seems to be closely related to Wailmer.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/974.png
975,Cetitan,Ice, ,521,170,113,65,45,55,73,9,This Pokemon wanders around snowy icy areas. It protects its body with powerful muscles and a thick layer of fat under its skin.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/975.png
976,Veluza,Water,Psychic,478,90,102,73,78,65,70,9,When Veluza discards unnecessary flesh its mind becomes honed and its psychic power increases. The spare flesh has a mild but delicious flavor.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/976.png
977,Dondozo,Water, ,530,150,100,115,65,65,35,9,This Pokemon is a glutton but it’s bad at getting food. It teams up with a Tatsugiri to catch prey.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/977.png
978,Tatsugiri,Dragon,Water,475,68,50,60,120,95,82,9,This is a small dragon Pokemon. It lives inside the mouth of Dondozo to protect itself from enemies on the outside.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/978.png
979,Annihilape,Fighting,Ghost,535,110,115,80,50,90,90,9,When its anger rose beyond a critical point this Pokemon gained power that is unfettered by the limits of its physical body.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/979.png
980,Clodsire,Poison,Ground,430,130,75,60,45,100,20,9,When attacked this Pokemon will retaliate by sticking thick spines out from its body. It’s a risky move that puts everything on the line.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/980.png
981,Farigiraf,Normal,Psychic,520,120,90,70,110,70,60,9,Now that the brain waves from the head and tail are synced up the psychic power of this Pokemon is 10 times stronger than Girafarig’s.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/981.png
982,Dudunsparce,Normal, ,520,125,100,80,85,75,55,9,This Pokemon uses its hard tail to make its nest by boring holes into bedrock deep underground. The nest can reach lengths of over six miles.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/982.png
983,Kingambit,Dark,Steel,550,100,135,120,60,85,50,9,Only a Bisharp that stands above all others in its vast army can evolve into Kingambit.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/983.png
984,Great Tusk,Ground,Fighting,570,115,131,131,53,53,87,9,Sightings of this Pokemon have occurred in recent years. The name Great Tusk was taken from a creature listed in a certain book.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/984.png
985,Scream Tail,Fairy,Psychic,570,115,65,99,65,115,111,9,There has been only one reported sighting of this Pokemon. It resembles a mysterious creature depicted in an old expedition journal.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/985.png
986,Brute Bonnet,Grass,Dark,570,111,127,99,79,99,55,9,It is possible that the creature listed as Brute Bonnet in a certain book could actually be this Pokemon.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/986.png
987,Flutter Mane,Ghost,Fairy,570,55,55,55,135,135,135,9,This Pokemon has characteristics similar to those of Flutter Mane a creature mentioned in a certain book.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/987.png
988,Slither Wing,Bug,Fighting,570,85,135,79,85,105,81,9,This mysterious Pokemon has some similarities to a creature that an old book introduced as Slither Wing.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/988.png
